Date,PX_LAST,TOT_RETURN_INDEX_GROSS_DVDS
12/31/2024,2290.24,2290.24
12/30/2024,2292.05,2292.05
12/27/2024,2282.34,2282.34
12/26/2024,2286.94,2286.94
12/25/2024,2285.87,2285.87
12/24/2024,2285.87,2285.87
12/23/2024,2284.14,2284.14
12/20/2024,2290.42,2290.42
12/19/2024,2286.39,2286.39
12/18/2024,2292.89,2292.89
12/17/2024,2306.22,2306.22
12/16/2024,2305.35,2305.35
12/13/2024,2303.94,2303.94
12/12/2024,2312.02,2312.02
12/11/2024,2319.59,2319.59
12/10/2024,2325.53,2325.53
12/9/2024,2329.29,2329.29
12/6/2024,2334.97,2334.97
12/5/2024,2330.9,2330.9
12/4/2024,2330.44,2330.44
12/3/2024,2322.14,2322.14
12/2/2024,2327.32,2327.32
11/29/2024,2326.08,2326.08
11/28/2024,2318.35,2318.35
11/27/2024,2318.35,2318.35
11/26/2024,2311.84,2311.84
11/25/2024,2314.3,2314.3
11/22/2024,2294.49,2294.49
11/21/2024,2294.4,2294.4
11/20/2024,2296.04,2296.04
11/19/2024,2298.93,2298.93
11/18/2024,2295.27,2295.27
11/15/2024,2292.03,2292.03
11/14/2024,2291.58,2291.58
11/13/2024,2291.37,2291.37
11/12/2024,2292.83,2292.83
11/11/2024,2308.18,2308.18
11/8/2024,2308.18,2308.18
11/7/2024,2303.53,2303.53
11/6/2024,2291.12,2291.12
11/5/2024,2309.75,2309.75
11/4/2024,2308.31,2308.31
11/1/2024,2297.39,2297.39
10/31/2024,2308.14,2308.14
10/30/2024,2307.28,2307.28
10/29/2024,2308.77,2308.77
10/28/2024,2307.48,2307.48
10/25/2024,2310.54,2310.54
10/24/2024,2314.99,2314.99
10/23/2024,2310.91,2310.91
10/22/2024,2314.77,2314.77
10/21/2024,2315.68,2315.68
10/18/2024,2328.98,2328.98
10/17/2024,2327.04,2327.04
10/16/2024,2337.4,2337.4
10/15/2024,2334.48,2334.48
10/14/2024,2326.68,2326.68
10/11/2024,2326.68,2326.68
10/10/2024,2327.03,2327.03
10/9/2024,2327.55,2327.55
10/8/2024,2333.61,2333.61
10/7/2024,2332.01,2332.01
10/4/2024,2338.19,2338.19
10/3/2024,2356.15,2356.15
10/2/2024,2365.15,2365.15
10/1/2024,2370.9,2370.9
9/30/2024,2364.44,2364.44
9/27/2024,2369.99,2369.99
9/26/2024,2363.32,2363.32
9/25/2024,2364.5,2364.5
9/24/2024,2371.63,2371.63
9/23/2024,2369.22,2369.22
9/20/2024,2370.49,2370.49
9/19/2024,2371.52,2371.52
9/18/2024,2372.18,2372.18
9/17/2024,2380.95,2380.95
9/16/2024,2384.9,2384.9
9/13/2024,2378.27,2378.27
9/12/2024,2374.06,2374.06
9/11/2024,2377.32,2377.32
9/10/2024,2379.24,2379.24
9/9/2024,2371.07,2371.07
9/6/2024,2368.49,2368.49
9/5/2024,2364.66,2364.66
9/4/2024,2360.3,2360.3
9/3/2024,2348.65,2348.65
9/2/2024,2336.35,2336.35
8/30/2024,2336.35,2336.35
8/29/2024,2342.33,2342.33
8/28/2024,2345.72,2345.72
8/27/2024,2346.48,2346.48
8/26/2024,2346.58,2346.58
8/23/2024,2348.19,2348.19
8/22/2024,2340.08,2340.08
8/21/2024,2349.32,2349.32
8/20/2024,2345.53,2345.53
8/19/2024,2337.65,2337.65
8/16/2024,2334.58,2334.58
8/15/2024,2330.82,2330.82
8/14/2024,2342.38,2342.38
8/13/2024,2339.3,2339.3
8/12/2024,2331.69,2331.69
8/9/2024,2326.55,2326.55
8/8/2024,2320.06,2320.06
8/7/2024,2325.57,2325.57
8/6/2024,2331.69,2331.69
8/5/2024,2348.78,2348.78
8/2/2024,2346.1,2346.1
8/1/2024,2316.53,2316.53
7/31/2024,2306.84,2306.84
7/30/2024,2294.86,2294.86
7/29/2024,2291.35,2291.35
7/26/2024,2287.72,2287.72
7/25/2024,2280.01,2280.01
7/24/2024,2275.55,2275.55
7/23/2024,2280.22,2280.22
7/22/2024,2279.22,2279.22
7/19/2024,2280.87,2280.87
7/18/2024,2285.98,2285.98
7/17/2024,2291.5,2291.5
7/16/2024,2290.42,2290.42
7/15/2024,2281.98,2281.98
7/12/2024,2287.14,2287.14
7/11/2024,2282.89,2282.89
7/10/2024,2271.49,2271.49
7/9/2024,2269.8,2269.8
7/8/2024,2271.83,2271.83
7/5/2024,2270.73,2270.73
7/4/2024,2261.69,2261.69
7/3/2024,2261.69,2261.69
7/2/2024,2250.68,2250.68
7/1/2024,2244.56,2244.56
6/28/2024,2257.45,2257.45
6/27/2024,2266.85,2266.85
6/26/2024,2263.05,2263.05
6/25/2024,2273.78,2273.78
6/24/2024,2272.25,2272.25
6/21/2024,2269.94,2269.94
6/20/2024,2269.74,2269.74
6/19/2024,2274.17,2274.17
6/18/2024,2274.17,2274.17
6/17/2024,2266.07,2266.07
6/14/2024,2273.95,2273.95
6/13/2024,2269.76,2269.76
6/12/2024,2257.74,2257.74
6/11/2024,2249.29,2249.29
6/10/2024,2240.78,2240.78
6/7/2024,2244.07,2244.07
6/6/2024,2262.09,2262.09
6/5/2024,2262.04,2262.04
6/4/2024,2255.75,2255.75
6/3/2024,2246.06,2246.06
5/31/2024,2234.91,2234.91
5/30/2024,2226.91,2226.91
5/29/2024,2218.97,2218.97
5/28/2024,2226.99,2226.99
5/27/2024,2234.56,2234.56
5/24/2024,2234.56,2234.56
5/23/2024,2233.77,2233.77
5/22/2024,2240.07,2240.07
5/21/2024,2241.64,2241.64
5/20/2024,2237.42,2237.42
5/17/2024,2239.32,2239.32
5/16/2024,2244.37,2244.37
5/15/2024,2247.7,2247.7
5/14/2024,2234.94,2234.94
5/13/2024,2229.86,2229.86
5/10/2024,2227.56,2227.56
5/9/2024,2232.32,2232.32
5/8/2024,2228.37,2228.37
5/7/2024,2232.32,2232.32
5/6/2024,2228.4,2228.4
5/3/2024,2226.09,2226.09
5/2/2024,2216.49,2216.49
5/1/2024,2209.72,2209.72
4/30/2024,2202.82,2202.82
4/29/2024,2209.72,2209.72
4/26/2024,2203.25,2203.25
4/25/2024,2199.24,2199.24
4/24/2024,2205.74,2205.74
4/23/2024,2210.37,2210.37
4/22/2024,2208.09,2208.09
4/19/2024,2207.82,2207.82
4/18/2024,2204.83,2204.83
4/17/2024,2210.74,2210.74
4/16/2024,2201.45,2201.45
4/15/2024,2207.13,2207.13
4/12/2024,2217.44,2217.44
4/11/2024,2211.07,2211.07
4/10/2024,2213.09,2213.09
4/9/2024,2236.55,2236.55
4/8/2024,2228.94,2228.94
4/5/2024,2231.28,2231.28
4/4/2024,2243.01,2243.01
4/3/2024,2237.16,2237.16
4/2/2024,2236.13,2236.13
4/1/2024,2238.62,2238.62
3/29/2024,2255.31,2255.31
3/28/2024,2255.31,2255.31
3/27/2024,2254.99,2254.99
3/26/2024,2248.92,2248.92
3/25/2024,2246.65,2246.65
3/22/2024,2250.22,2250.22
3/21/2024,2241.98,2241.98
3/20/2024,2241.55,2241.55
3/19/2024,2237.9,2237.9
3/18/2024,2233.42,2233.42
3/15/2024,2235.26,2235.26
3/14/2024,2237.41,2237.41
3/13/2024,2250.2,2250.2
3/12/2024,2254.08,2254.08
3/11/2024,2261.73,2261.73
3/8/2024,2263.52,2263.52
3/7/2024,2262.25,2262.25
3/6/2024,2260.04,2260.04
3/5/2024,2256.33,2256.33
3/4/2024,2245.63,2245.63
3/1/2024,2249.39,2249.39
2/29/2024,2240.91,2240.91
2/28/2024,2236.82,2236.82
2/27/2024,2230.81,2230.81
2/26/2024,2234.69,2234.69
2/23/2024,2237.03,2237.03
2/22/2024,2228.64,2228.64
2/21/2024,2228.41,2228.41
2/20/2024,2234.3,2234.3
2/19/2024,2230.79,2230.79
2/16/2024,2230.79,2230.79
2/15/2024,2237.22,2237.22
2/14/2024,2233.22,2233.22
2/13/2024,2226.79,2226.79
2/12/2024,2245.64,2245.64
2/9/2024,2243.82,2243.82
2/8/2024,2245.79,2245.79
2/7/2024,2251.65,2251.65
2/6/2024,2254.9,2254.9
2/5/2024,2245.7,2245.7
2/2/2024,2262.06,2262.06
2/1/2024,2283.48,2283.48
1/31/2024,2270.7,2270.7
1/30/2024,2258.45,2258.45
1/29/2024,2255.65,2255.65
1/26/2024,2245.85,2245.85
1/25/2024,2248.28,2248.28
1/24/2024,2241.37,2241.37
1/23/2024,2246.29,2246.29
1/22/2024,2250.53,2250.53
1/19/2024,2245.34,2245.34
1/18/2024,2244.87,2244.87
1/17/2024,2249.83,2249.83
1/16/2024,2255.91,2255.91
1/15/2024,2268.98,2268.98
1/12/2024,2268.98,2268.98
1/11/2024,2264.62,2264.62
1/10/2024,2256.39,2256.39
1/9/2024,2259.32,2259.32
1/8/2024,2261.18,2261.18
1/5/2024,2253.89,2253.89
1/4/2024,2260.1,2260.1
1/3/2024,2271.48,2271.48
1/2/2024,2267.91,2267.91
12/29/2023,2277.09,2277.09
12/28/2023,2277.66,2277.66
12/27/2023,2284.01,2284.01
12/26/2023,2270.01,2270.01
12/25/2023,2267.74,2267.74
12/22/2023,2267.74,2267.74
12/21/2023,2269.95,2269.95
12/20/2023,2273.3,2273.3
12/19/2023,2264.8,2264.8
12/18/2023,2261.52,2261.52
12/15/2023,2265.76,2265.76
12/14/2023,2266.74,2266.74
12/13/2023,2250.07,2250.07
12/12/2023,2224.62,2224.62
12/11/2023,2221.75,2221.75
12/8/2023,2221.9,2221.9
12/7/2023,2232.36,2232.36
12/6/2023,2235.26,2235.26
12/5/2023,2227.81,2227.81
12/4/2023,2214.12,2214.12
12/1/2023,2219.44,2219.44
11/30/2023,2202.96,2202.96
11/29/2023,2211.46,2211.46
11/28/2023,2201.13,2201.13
11/27/2023,2194.63,2194.63
11/24/2023,2182.11,2182.11
11/23/2023,2189.94,2189.94
11/22/2023,2189.94,2189.94
11/21/2023,2189.61,2189.61
11/20/2023,2188.31,2188.31
11/17/2023,2184.78,2184.78
11/16/2023,2183.74,2183.74
11/15/2023,2173.11,2173.11
11/14/2023,2184.92,2184.92
11/13/2023,2162.4,2162.4
11/10/2023,2162.2,2162.2
11/9/2023,2159.65,2159.65
11/8/2023,2176.74,2176.74
11/7/2023,2169.03,2169.03
11/6/2023,2160,2160
11/3/2023,2168.61,2168.61
11/2/2023,2156.64,2156.64
11/1/2023,2146.38,2146.38
10/31/2023,2129.02,2129.02
10/30/2023,2132.26,2132.26
10/27/2023,2136.15,2136.15
10/26/2023,2134.72,2134.72
10/25/2023,2123.13,2123.13
10/24/2023,2136.46,2136.46
10/23/2023,2132.44,2132.44
10/20/2023,2124.45,2124.45
10/19/2023,2116.19,2116.19
10/18/2023,2124.22,2124.22
10/17/2023,2130.35,2130.35
10/16/2023,2143.41,2143.41
10/13/2023,2153.07,2153.07
10/12/2023,2142.69,2142.69
10/11/2023,2159.48,2159.48
10/10/2023,2150.02,2150.02
10/6/2023,2132.6,2132.6
10/5/2023,2141.28,2141.28
10/4/2023,2140.8,2140.8
10/3/2023,2129.94,2129.94
10/2/2023,2143.02,2143.02
9/29/2023,2155.06,2155.06
9/28/2023,2153.6,2153.6
9/27/2023,2148.73,2148.73
9/26/2023,2154.92,2154.92
9/25/2023,2156.25,2156.25
9/22/2023,2168.91,2168.91
9/21/2023,2161.93,2161.93
9/20/2023,2175.28,2175.28
9/19/2023,2176.12,2176.12
9/18/2023,2181.82,2181.82
9/15/2023,2179.77,2179.77
9/14/2023,2183.84,2183.84
9/13/2023,2188.6,2188.6
9/12/2023,2186.68,2186.68
9/11/2023,2184.56,2184.56
9/8/2023,2187.53,2187.53
9/7/2023,2186.36,2186.36
9/6/2023,2181.57,2181.57
9/5/2023,2184.49,2184.49
9/1/2023,2194.16,2194.16
8/31/2023,2203.75,2203.75
8/30/2023,2200.09,2200.09
8/29/2023,2200.48,2200.48
8/28/2023,2188.82,2188.82
8/25/2023,2185.62,2185.62
8/24/2023,2185.9,2185.9
8/23/2023,2191.1,2191.1
8/22/2023,2173.88,2173.88
8/21/2023,2172.09,2172.09
8/18/2023,2181.98,2181.98
8/17/2023,2178.23,2178.23
8/16/2023,2179.63,2179.63
8/15/2023,2185.44,2185.44
8/14/2023,2188.32,2188.32
8/11/2023,2191,2191
8/10/2023,2196.98,2196.98
8/9/2023,2209.15,2209.15
8/8/2023,2207.78,2207.78
8/7/2023,2199.75,2199.75
8/4/2023,2203.69,2203.69
8/3/2023,2187.09,2187.09
8/2/2023,2200.31,2200.31
8/1/2023,2204.5,2204.5
7/31/2023,2215.23,2215.23
7/28/2023,2212.62,2212.62
7/27/2023,2206.79,2206.79
7/26/2023,2223.49,2223.49
7/25/2023,2219.27,2219.27
7/24/2023,2221.61,2221.61
7/21/2023,2225.69,2225.69
7/20/2023,2224.98,2224.98
7/19/2023,2237.32,2237.32
7/18/2023,2230.47,2230.47
7/17/2023,2228.21,2228.21
7/14/2023,2226.14,2226.14
7/13/2023,2234.31,2234.31
7/12/2023,2221.22,2221.22
7/11/2023,2206.1,2206.1
7/10/2023,2203.48,2203.48
7/7/2023,2196.43,2196.43
7/6/2023,2197.55,2197.55
7/5/2023,2210.29,2210.29
7/3/2023,2217.54,2217.54
6/30/2023,2223.1,2223.1
6/29/2023,2217.54,2217.54
6/28/2023,2235.07,2235.07
6/27/2023,2229.24,2229.24
6/26/2023,2234.84,2234.84
6/23/2023,2231.48,2231.48
6/22/2023,2224.28,2224.28
6/21/2023,2234.53,2234.53
6/20/2023,2233.04,2233.04
6/16/2023,2227.36,2227.36
6/15/2023,2233.09,2233.09
6/14/2023,2222.72,2222.72
6/13/2023,2219.97,2219.97
6/12/2023,2231.1,2231.1
6/9/2023,2227.75,2227.75
6/8/2023,2232.29,2232.29
6/7/2023,2222.51,2222.51
6/6/2023,2233.79,2233.79
6/5/2023,2232.47,2232.47
6/2/2023,2231.9,2231.9
6/1/2023,2244.81,2244.81
5/31/2023,2239.92,2239.92
5/30/2023,2232.5,2232.5
5/26/2023,2215.69,2215.69
5/25/2023,2216.98,2216.98
5/24/2023,2226.93,2226.93
5/23/2023,2231.92,2231.92
5/22/2023,2230.01,2230.01
5/19/2023,2232.13,2232.13
5/18/2023,2238.3,2238.3
5/17/2023,2248.66,2248.66
5/16/2023,2254.07,2254.07
5/15/2023,2259.07,2259.07
5/12/2023,2263.93,2263.93
5/11/2023,2273.02,2273.02
5/10/2023,2266.82,2266.82
5/9/2023,2254.47,2254.47
5/8/2023,2256.93,2256.93
5/5/2023,2267.61,2267.61
5/4/2023,2276.46,2276.46
5/3/2023,2278.07,2278.07
5/2/2023,2267.24,2267.24
5/1/2023,2245.16,2245.16
4/28/2023,2266.23,2266.23
4/27/2023,2253.09,2253.09
4/26/2023,2265.47,2265.47
4/25/2023,2273.42,2273.42
4/24/2023,2255.16,2255.16
4/21/2023,2246.54,2246.54
4/20/2023,2250.57,2250.57
4/19/2023,2241.42,2241.42
4/18/2023,2244.14,2244.14
4/17/2023,2242.01,2242.01
4/14/2023,2252.19,2252.19
4/13/2023,2262.41,2262.41
4/12/2023,2267.21,2267.21
4/11/2023,2263.57,2263.57
4/10/2023,2263.92,2263.92
4/7/2023,2266.68,2266.68
4/6/2023,2280.16,2280.16
4/5/2023,2279.07,2279.07
4/4/2023,2272.17,2272.17
4/3/2023,2261.78,2261.78
3/31/2023,2254.15,2254.15
3/30/2023,2242.94,2242.94
3/29/2023,2240.32,2240.32
3/28/2023,2243.06,2243.06
3/27/2023,2245.27,2245.27
3/24/2023,2266.53,2266.53
3/23/2023,2264.61,2264.61
3/22/2023,2256.4,2256.4
3/21/2023,2236.26,2236.26
3/20/2023,2250.35,2250.35
3/17/2023,2258.35,2258.35
3/16/2023,2238.04,2238.04
3/15/2023,2253.11,2253.11
3/14/2023,2228,2228
3/13/2023,2245.41,2245.41
3/10/2023,2222.72,2222.72
3/9/2023,2191.42,2191.42
3/8/2023,2181.88,2181.88
3/7/2023,2182.54,2182.54
3/6/2023,2183.67,2183.67
3/3/2023,2187.17,2187.17
3/2/2023,2173.3,2173.3
3/1/2023,2179.59,2179.59
2/28/2023,2190.74,2190.74
2/27/2023,2188.89,2188.89
2/24/2023,2184.62,2184.62
2/23/2023,2196.15,2196.15
2/22/2023,2190.16,2190.16
2/21/2023,2185.43,2185.43
2/17/2023,2201.55,2201.55
2/16/2023,2195.48,2195.48
2/15/2023,2203.22,2203.22
2/14/2023,2208.35,2208.35
2/13/2023,2215.25,2215.25
2/10/2023,2210.27,2210.27
2/9/2023,2218.12,2218.12
2/8/2023,2226.12,2226.12
2/7/2023,2221.59,2221.59
2/6/2023,2225.47,2225.47
2/3/2023,2238.22,2238.22
2/2/2023,2255.76,2255.76
2/1/2023,2255.53,2255.53
1/31/2023,2243.23,2243.23
1/30/2023,2235,2235
1/27/2023,2239.4,2239.4
1/26/2023,2241.19,2241.19
1/25/2023,2246.82,2246.82
1/24/2023,2244.44,2244.44
1/23/2023,2234.93,2234.93
1/20/2023,2240.19,2240.19
1/19/2023,2251.77,2251.77
1/18/2023,2256.53,2256.53
1/17/2023,2235.72,2235.72
1/13/2023,2238.14,2238.14
1/12/2023,2246.33,2246.33
1/11/2023,2230.83,2230.83
1/10/2023,2220.21,2220.21
1/9/2023,2230.5,2230.5
1/6/2023,2224.97,2224.97
1/5/2023,2204.71,2204.71
1/4/2023,2206.51,2206.51
1/3/2023,2195.75,2195.75
12/30/2022,2188.39,2188.39
12/29/2022,2190.79,2190.79
12/28/2022,2184.57,2184.57
12/27/2022,2187.85,2187.85
12/23/2022,2200.7,2200.7
12/22/2022,2209.59,2209.59
12/21/2022,2211.06,2211.06
12/20/2022,2208.74,2208.74
12/19/2022,2219.86,2219.86
12/16/2022,2232.11,2232.11
12/15/2022,2236.25,2236.25
12/14/2022,2234.21,2234.21
12/13/2022,2229.61,2229.61
12/12/2022,2216.4,2216.4
12/9/2022,2217.09,2217.09
12/8/2022,2230.64,2230.64
12/7/2022,2237.52,2237.52
12/6/2022,2220.7,2220.7
12/5/2022,2211.54,2211.54
12/2/2022,2226.28,2226.28
12/1/2022,2220.66,2220.66
11/30/2022,2199.79,2199.79
11/29/2022,2188.06,2188.06
11/28/2022,2194.77,2194.77
11/25/2022,2192.88,2192.88
11/23/2022,2193.1,2193.1
11/22/2022,2183.31,2183.31
11/21/2022,2175.03,2175.03
11/18/2022,2174.2,2174.2
11/17/2022,2180.13,2180.13
11/16/2022,2190.12,2190.12
11/15/2022,2177.85,2177.85
11/14/2022,2166.26,2166.26
11/10/2022,2171.46,2171.46
11/9/2022,2137.28,2137.28
11/8/2022,2132.46,2132.46
11/7/2022,2123.43,2123.43
11/4/2022,2129.76,2129.76
11/3/2022,2134.03,2134.03
11/2/2022,2141.29,2141.29
11/1/2022,2144.43,2144.43
10/31/2022,2142.42,2142.42
10/28/2022,2149.28,2149.28
10/27/2022,2157.39,2157.39
10/26/2022,2146.85,2146.85
10/25/2022,2138.2,2138.2
10/24/2022,2120.91,2120.91
10/21/2022,2123.71,2123.71
10/20/2022,2124.14,2124.14
10/19/2022,2135.64,2135.64
10/18/2022,2151.04,2151.04
10/17/2022,2147.29,2147.29
10/14/2022,2146.57,2146.57
10/13/2022,2152.6,2152.6
10/12/2022,2163.37,2163.37
10/11/2022,2158.03,2158.03
10/7/2022,2163.28,2163.28
10/6/2022,2171.74,2171.74
10/5/2022,2179.07,2179.07
10/4/2022,2189.8,2189.8
10/3/2022,2188.3,2188.3
9/30/2022,2172.7,2172.7
9/29/2022,2179.51,2179.51
9/28/2022,2186.26,2186.26
9/27/2022,2155.25,2155.25
9/26/2022,2168.32,2168.32
9/23/2022,2188.31,2188.31
9/22/2022,2188.8,2188.8
9/21/2022,2210.14,2210.14
9/20/2022,2203.59,2203.59
9/19/2022,2211.32,2211.32
9/16/2022,2214.03,2214.03
9/15/2022,2214.96,2214.96
9/14/2022,2219.41,2219.41
9/13/2022,2219.96,2219.96
9/12/2022,2227.52,2227.52
9/9/2022,2231.34,2231.34
9/8/2022,2232.37,2232.37
9/7/2022,2239.73,2239.73
9/6/2022,2228.09,2228.09
9/2/2022,2246.25,2246.25
9/1/2022,2237.36,2237.36
8/31/2022,2250.42,2250.42
8/30/2022,2257.26,2257.26
8/29/2022,2256.7,2256.7
8/26/2022,2264.22,2264.22
8/25/2022,2263.15,2263.15
8/24/2022,2253.52,2253.52
8/23/2022,2260.03,2260.03
8/22/2022,2262.91,2262.91
8/19/2022,2268.97,2268.97
8/18/2022,2280.51,2280.51
8/17/2022,2277.35,2277.35
8/16/2022,2288.01,2288.01
8/15/2022,2288.46,2288.46
8/12/2022,2284.85,2284.85
8/11/2022,2278.51,2278.51
8/10/2022,2291.9,2291.9
8/9/2022,2292.5,2292.5
8/8/2022,2297.35,2297.35
8/5/2022,2286.85,2286.85
8/4/2022,2311.65,2311.65
8/3/2022,2306.25,2306.25
8/2/2022,2297.54,2297.54
8/1/2022,2320.2,2320.2
7/29/2022,2307.67,2307.67
7/28/2022,2308.23,2308.23
7/27/2022,2295.63,2295.63
7/26/2022,2293.94,2293.94
7/25/2022,2293.87,2293.87
7/22/2022,2300.99,2300.99
7/21/2022,2283.28,2283.28
7/20/2022,2265.51,2265.51
7/19/2022,2265.07,2265.07
7/18/2022,2271.92,2271.92
7/15/2022,2277.92,2277.92
7/14/2022,2272.69,2272.69
7/13/2022,2280.34,2280.34
7/12/2022,2275.79,2275.79
7/11/2022,2271.55,2271.55
7/8/2022,2258.97,2258.97
7/7/2022,2268.78,2268.78
7/6/2022,2277.54,2277.54
7/5/2022,2293.25,2293.25
7/1/2022,2283.53,2283.53
6/30/2022,2271.46,2271.46
6/29/2022,2261.04,2261.04
6/28/2022,2248.64,2248.64
6/27/2022,2246.66,2246.66
6/24/2022,2254.29,2254.29
6/23/2022,2262.08,2262.08
6/22/2022,2253.72,2253.72
6/21/2022,2232.19,2232.19
6/17/2022,2241.58,2241.58
6/16/2022,2241.23,2241.23
6/15/2022,2232.66,2232.66
6/14/2022,2212.17,2212.17
6/13/2022,2223.93,2223.93
6/10/2022,2253.24,2253.24
6/9/2022,2268.47,2268.47
6/8/2022,2269.21,2269.21
6/7/2022,2275.38,2275.38
6/6/2022,2268.85,2268.85
6/3/2022,2282.22,2282.22
6/2/2022,2284.92,2284.92
6/1/2022,2283.7,2283.7
5/31/2022,2291.62,2291.62
5/27/2022,2304.63,2304.63
5/26/2022,2305.35,2305.35
5/25/2022,2307.1,2307.1
5/24/2022,2303.36,2303.36
5/23/2022,2286.85,2286.85
5/20/2022,2297.71,2297.71
5/19/2022,2289.66,2289.66
5/18/2022,2284.81,2284.81
5/17/2022,2272.03,2272.03
5/16/2022,2285.08,2285.08
5/13/2022,2281.06,2281.06
5/12/2022,2290.54,2290.54
5/11/2022,2287.02,2287.02
5/10/2022,2276.89,2276.89
5/9/2022,2272.35,2272.35
5/6/2022,2260.23,2260.23
5/5/2022,2270.03,2270.03
5/4/2022,2287.87,2287.87
5/3/2022,2278.14,2278.14
5/2/2022,2275.74,2275.74
4/29/2022,2287.44,2287.44
4/28/2022,2298.02,2298.02
4/27/2022,2300.2,2300.2
4/26/2022,2309.04,2309.04
4/25/2022,2297.89,2297.89
4/22/2022,2288.18,2288.18
4/21/2022,2289.86,2289.86
4/20/2022,2299,2299
4/19/2022,2285.99,2285.99
4/18/2022,2297.03,2297.03
4/14/2022,2301.9,2301.9
4/13/2022,2316.85,2316.85
4/12/2022,2314.18,2314.18
4/11/2022,2307.23,2307.23
4/8/2022,2315.08,2315.08
4/7/2022,2324.92,2324.92
4/6/2022,2328.12,2328.12
4/5/2022,2332.25,2332.25
4/4/2022,2352.61,2352.61
4/1/2022,2353.94,2353.94
3/31/2022,2360.57,2360.57
3/30/2022,2359.03,2359.03
3/29/2022,2352.29,2352.29
3/28/2022,2344.96,2344.96
3/25/2022,2341.07,2341.07
3/24/2022,2358.59,2358.59
3/23/2022,2366.46,2366.46
3/22/2022,2351.6,2351.6
3/21/2022,2361.3,2361.3
3/18/2022,2384.81,2384.81
3/17/2022,2378.42,2378.42
3/16/2022,2383.59,2383.59
3/15/2022,2382.8,2382.8
3/14/2022,2383.65,2383.65
3/11/2022,2405.37,2405.37
3/10/2022,2405.45,2405.45
3/9/2022,2415.47,2415.47
3/8/2022,2424.93,2424.93
3/7/2022,2436.99,2436.99
3/4/2022,2444.78,2444.78
3/3/2022,2429.04,2429.04
3/2/2022,2421.13,2421.13
3/1/2022,2452.6,2452.6
2/28/2022,2436.43,2436.43
2/25/2022,2416.15,2416.15
2/24/2022,2416.82,2416.82
2/23/2022,2413.52,2413.52
2/22/2022,2424.2,2424.2
2/18/2022,2424.28,2424.28
2/17/2022,2417.5,2417.5
2/16/2022,2409.61,2409.61
2/15/2022,2403.85,2403.85
2/14/2022,2410.2,2410.2
2/11/2022,2423,2423
2/10/2022,2405.14,2405.14
2/9/2022,2425.99,2425.99
2/8/2022,2425.05,2425.05
2/7/2022,2431.78,2431.78
2/4/2022,2430.57,2430.57
2/3/2022,2446.45,2446.45
2/2/2022,2453.73,2453.73
2/1/2022,2450.04,2450.04
1/31/2022,2452.59,2452.59
1/28/2022,2454.45,2454.45
1/27/2022,2451.96,2451.96
1/26/2022,2442.72,2442.72
1/25/2022,2455.83,2455.83
1/24/2022,2458.38,2458.38
1/21/2022,2461.32,2461.32
1/20/2022,2451.3,2451.3
1/19/2022,2447.33,2447.33
1/18/2022,2441.69,2441.69
1/14/2022,2455.71,2455.71
1/13/2022,2469.18,2469.18
1/12/2022,2462.69,2462.69
1/11/2022,2464.15,2464.15
1/10/2022,2459.55,2459.55
1/7/2022,2459.79,2459.79
1/6/2022,2465.56,2465.56
1/5/2022,2468.03,2468.03
1/4/2022,2475.23,2475.23
1/3/2022,2477.09,2477.09
12/31/2021,2499.95,2499.95
12/30/2021,2496.16,2496.16
12/29/2021,2489.61,2489.61
12/28/2021,2497.87,2497.87
12/27/2021,2499.35,2499.35
12/23/2021,2497.53,2497.53
12/22/2021,2504.66,2504.66
12/21/2021,2501.96,2501.96
12/20/2021,2507.95,2507.95
12/17/2021,2510.59,2510.59
12/16/2021,2504.76,2504.76
12/15/2021,2500.64,2500.64
12/14/2021,2505.84,2505.84
12/13/2021,2509,2509
12/10/2021,2498.57,2498.57
12/9/2021,2498.81,2498.81
12/8/2021,2494.96,2494.96
12/7/2021,2504.48,2504.48
12/6/2021,2512.21,2512.21
12/3/2021,2523.02,2523.02
12/2/2021,2512.98,2512.98
12/1/2021,2516.46,2516.46
11/30/2021,2512.85,2512.85
11/29/2021,2502.93,2502.93
11/26/2021,2507.37,2507.37
11/24/2021,2483.4,2483.4
11/23/2021,2475.24,2475.24
11/22/2021,2484.35,2484.35
11/19/2021,2496.98,2496.98
11/18/2021,2491.44,2491.44
11/17/2021,2489.05,2489.05
11/16/2021,2482.59,2482.59
11/15/2021,2483.89,2483.89
11/12/2021,2492.58,2492.58
11/10/2021,2496.04,2496.04
11/9/2021,2514.72,2514.72
11/8/2021,2504.83,2504.83
11/5/2021,2510.41,2510.41
11/4/2021,2499.61,2499.61
11/3/2021,2489.74,2489.74
11/2/2021,2496.45,2496.45
11/1/2021,2491.1,2491.1
10/29/2021,2493.76,2493.76
10/28/2021,2492.65,2492.65
10/27/2021,2497.23,2497.23
10/26/2021,2485.92,2485.92
10/25/2021,2482.03,2482.03
10/22/2021,2480.65,2480.65
10/21/2021,2474.59,2474.59
10/20/2021,2479.29,2479.29
10/19/2021,2482.25,2482.25
10/18/2021,2489.7,2489.7
10/15/2021,2489.93,2489.93
10/14/2021,2497.6,2497.6
10/13/2021,2494.16,2494.16
10/12/2021,2489.57,2489.57
10/8/2021,2482.73,2482.73
10/7/2021,2488.02,2488.02
10/6/2021,2496.03,2496.03
10/5/2021,2493.8,2493.8
10/4/2021,2500.68,2500.68
